Retrieved by E4-util: 2012/01/16,13:56:13                            1 0  0    0
 4.009000+3 8.934761+0         -1          0          0          1 409 1451    1
 0.000000+0 0.000000+0          0          0          0          6 409 1451    2
 9.991673-1 1.130000+8          1          0      10010          7 409 1451    3
 0.000000+0 0.000000+0          0          0         10         17 409 1451    4
  4-Be-  9 LANL       EVAL-NOV88 P.G.Young, E.D.Arthur             409 1451    5
                      DIST-DEC06 REV1-                 20111222    409 1451    6
----ENDF/B-VII.1      MATERIAL  409         REVISION 1             409 1451    7
-----INCIDENT PROTON DATA                                          409 1451    8
------ENDF-6 FORMAT                                                409 1451    9
                                                                   409 1451   10
 REFERENCE: P. G. Young, E. D. Arthur, et al, "Transport Data      409 1451   11
 Libraries for Incident Proton and Neutron Energies to 100 Mev,"   409 1451   12
 Los Alamos National Laboratory report LA-11753-MS (July 1990).    409 1451   13
 1.798710+6 1.26891-12 0.000000+0 1.888650+6 3.70748-12 0.000000+0 409 6  5 2205
 1.978580+6 0.000000+0 0.000000+0 2.518190+6 0.000000+0 0.000000+0 409 6  5 2206
 2.608130+6 7.918597-6 0.000000+0 2.698060+6 0.000000+0 0.000000+0 409 6  5 2207
 0.000000+0 3.500000+6          0          1         45         15 409 6  5 2208
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2209
 3.597400+5 1.240329-8 0.000000+0 4.496800+5 2.972329-6 0.000000+0 409 6  5 2210
 5.396100+5 5.657000-7 0.000000+0 6.295500+5 1.229343-6 0.000000+0 409 6  5 2211
 7.194800+5 5.95298-12 0.000000+0 8.094200+5 0.000000+0 0.000000+0 409 6  5 2212
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 5.27678-10 0.000000+0 409 6  5 2213
 1.888650+6 1.541768-9 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2214
 2.877940+6 0.000000+0 0.000000+0 2.967870+6 6.337218-6 0.000000+0 409 6  5 2215
 3.057810+6 0.000000+0 0.000000+0                                  409 6  5 2216
 0.000000+0 4.000000+6          0          1         51         17 409 6  5 2217
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2218
 3.597400+5 1.209538-8 0.000000+0 4.496800+5 2.898537-6 0.000000+0 409 6  5 2219
 5.396100+5 5.516535-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2220
 8.094200+5 0.000000+0 0.000000+0 8.993500+5 2.30517-12 0.000000+0 409 6  5 2221
 9.892900+5 2.937873-6 0.000000+0 1.079230+6 0.000000+0 0.000000+0 409 6  5 2222
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 1.594099-8 0.000000+0 409 6  5 2223
 1.888650+6 4.657642-8 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2224
 3.237680+6 0.000000+0 0.000000+0 3.327610+6 4.656375-6 0.000000+0 409 6  5 2225
 3.417550+6 0.000000+0 0.000000+0                                  409 6  5 2226
 0.000000+0 4.500000+6          0          1         69         23 409 6  5 2227
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2228
 3.597400+5 1.106469-8 0.000000+0 4.496800+5 2.651550-6 0.000000+0 409 6  5 2229
 5.396100+5 5.046475-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2230
 1.259100+6 0.000000+0 0.000000+0 1.349030+6 4.159378-6 0.000000+0 409 6  5 2231
 1.438970+6 1.84318-12 0.000000+0 1.528900+6 0.000000+0 0.000000+0 409 6  5 2232
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 4.512565-8 0.000000+0 409 6  5 2233
 1.888650+6 1.318480-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2234
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 5.42574-11 0.000000+0 409 6  5 2235
 2.608130+6 3.30218-10 0.000000+0 2.698060+6 2.77789-12 0.000000+0 409 6  5 2236
 2.788000+6 1.63056-12 0.000000+0 2.877940+6 0.000000+0 0.000000+0 409 6  5 2237
 3.597420+6 0.000000+0 0.000000+0 3.687350+6 3.615047-6 0.000000+0 409 6  5 2238
 3.777290+6 0.000000+0 0.000000+0                                  409 6  5 2239
 0.000000+0 5.000000+6          0          1         66         22 409 6  5 2240
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2241
 3.597400+5 1.033081-8 0.000000+0 4.496800+5 2.475676-6 0.000000+0 409 6  5 2242
 5.396100+5 4.711751-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2243
 1.618840+6 0.000000+0 0.000000+0 1.708770+6 4.712573-6 0.000000+0 409 6  5 2244
 1.798710+6 9.063894-8 0.000000+0 1.888650+6 2.648280-7 0.000000+0 409 6  5 2245
 1.978580+6 0.000000+0 0.000000+0 2.428260+6 0.000000+0 0.000000+0 409 6  5 2246
 2.518190+6 1.590923-9 0.000000+0 2.608130+6 9.682571-9 0.000000+0 409 6  5 2247
 2.698060+6 9.02489-11 0.000000+0 2.788000+6 3.35172-10 0.000000+0 409 6  5 2248
 2.877940+6 3.56114-11 0.000000+0 2.967870+6 1.10830-12 0.000000+0 409 6  5 2249
 3.057810+6 0.000000+0 0.000000+0 3.957160+6 0.000000+0 0.000000+0 409 6  5 2250
 4.047100+6 3.082121-6 0.000000+0 4.137030+6 0.000000+0 0.000000+0 409 6  5 2251
 0.000000+0 5.500000+6          0          1         84         28 409 6  5 2252
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2253
 3.597400+5 9.858369-9 0.000000+0 4.496800+5 2.362461-6 0.000000+0 409 6  5 2254
 5.396100+5 4.496290-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2255
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 1.522728-7 0.000000+0 409 6  5 2256
 1.888650+6 4.449108-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2257
 2.068520+6 4.931926-6 0.000000+0 2.158450+6 1.49934-12 0.000000+0 409 6  5 2258
 2.248390+6 0.000000+0 0.000000+0 2.428260+6 0.000000+0 0.000000+0 409 6  5 2259
 2.518190+6 8.645580-9 0.000000+0 2.608130+6 5.261800-8 0.000000+0 409 6  5 2260
 2.698060+6 8.24882-10 0.000000+0 2.788000+6 1.274565-8 0.000000+0 409 6  5 2261
 2.877940+6 1.362551-9 0.000000+0 2.967870+6 4.83969-11 0.000000+0 409 6  5 2262
 3.057810+6 1.09983-11 0.000000+0 3.147740+6 4.79969-12 0.000000+0 409 6  5 2263
 3.237680+6 2.21846-12 0.000000+0 3.327610+6 0.000000+0 0.000000+0 409 6  5 2264
 4.226970+6 0.000000+0 0.000000+0 4.316900+6 1.75747-12 0.000000+0 409 6  5 2265
 4.406840+6 2.691728-6 0.000000+0 4.496770+6 0.000000+0 0.000000+0 409 6  5 2266
 0.000000+0 6.000000+6          0          1         90         30 409 6  5 2267
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2268
 3.597400+5 1.896465-8 0.000000+0 4.496800+5 4.544700-6 0.000000+0 409 6  5 2269
 5.396100+5 8.649533-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2270
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 3.416066-7 0.000000+0 409 6  5 2271
 1.888650+6 9.981069-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2272
 2.248390+6 0.000000+0 0.000000+0 2.338320+6 9.60346-12 0.000000+0 409 6  5 2273
 2.428260+6 2.516987-6 0.000000+0 2.518190+6 4.115878-8 0.000000+0 409 6  5 2274
 2.608130+6 2.504977-7 0.000000+0 2.698060+6 7.567793-9 0.000000+0 409 6  5 2275
 2.788000+6 1.872350-7 0.000000+0 2.877940+6 7.090265-8 0.000000+0 409 6  5 2276
 2.967870+6 3.849332-8 0.000000+0 3.057810+6 2.252937-8 0.000000+0 409 6  5 2277
 3.147740+6 1.081138-8 0.000000+0 3.237680+6 3.579183-9 0.000000+0 409 6  5 2278
 3.327610+6 8.17621-10 0.000000+0 3.417550+6 3.72156-10 0.000000+0 409 6  5 2279
 3.507480+6 1.70646-10 0.000000+0 3.597420+6 4.06567-11 0.000000+0 409 6  5 2280
 3.687350+6 0.000000+0 0.000000+0 4.676650+6 0.000000+0 0.000000+0 409 6  5 2281
 4.766580+6 1.199593-6 0.000000+0 4.856520+6 0.000000+0 0.000000+0 409 6  5 2282
 0.000000+0 6.500000+6          0          1         93         31 409 6  5 2283
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2284
 3.597400+5 1.519325-8 0.000000+0 4.496800+5 3.640918-6 0.000000+0 409 6  5 2285
 5.396100+5 6.929463-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2286
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 3.521194-7 0.000000+0 409 6  5 2287
 1.888650+6 1.028820-6 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2288
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 6.464624-8 0.000000+0 409 6  5 2289
 2.608130+6 3.934468-7 0.000000+0 2.698060+6 9.594850-9 0.000000+0 409 6  5 2290
 2.788000+6 3.242618-6 0.000000+0 2.877940+6 1.225660-7 0.000000+0 409 6  5 2291
 2.967870+6 8.331607-8 0.000000+0 3.147740+6 4.674310-8 0.000000+0 409 6  5 2292
 3.237680+6 3.253311-8 0.000000+0 3.327610+6 2.077004-8 0.000000+0 409 6  5 2293
 3.417550+6 1.154751-8 0.000000+0 3.507480+6 5.082189-9 0.000000+0 409 6  5 2294
 3.597420+6 1.456263-9 0.000000+0 3.687350+6 3.51297-10 0.000000+0 409 6  5 2295
 3.777290+6 1.90499-10 0.000000+0 3.867230+6 7.60126-11 0.000000+0 409 6  5 2296
 3.957160+6 1.21161-11 0.000000+0 4.047100+6 0.000000+0 0.000000+0 409 6  5 2297
 5.036390+6 0.000000+0 0.000000+0 5.126320+6 1.289080-6 0.000000+0 409 6  5 2298
 5.216260+6 0.000000+0 0.000000+0                                  409 6  5 2299
 0.000000+0 7.000000+6          0          1        102         34 409 6  5 2300
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2301
 3.597400+5 1.275712-8 0.000000+0 4.496800+5 3.057128-6 0.000000+0 409 6  5 2302
 5.396100+5 5.818372-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2303
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 3.373883-7 0.000000+0 409 6  5 2304
 1.888650+6 9.857778-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2305
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 8.661889-8 0.000000+0 409 6  5 2306
 2.608130+6 5.271732-7 0.000000+0 2.698060+6 1.937410-8 0.000000+0 409 6  5 2307
 2.788000+6 5.132204-7 0.000000+0 2.877940+6 2.120588-7 0.000000+0 409 6  5 2308
 2.967870+6 1.420253-7 0.000000+0 3.057810+6 1.093214-7 0.000000+0 409 6  5 2309
 3.147740+6 3.142638-6 0.000000+0 3.237680+6 6.112658-8 0.000000+0 409 6  5 2310
 3.417550+6 3.413081-8 0.000000+0 3.507480+6 2.364785-8 0.000000+0 409 6  5 2311
 3.597420+6 1.502262-8 0.000000+0 3.687350+6 8.290778-9 0.000000+0 409 6  5 2312
 3.777290+6 3.604905-9 0.000000+0 3.867230+6 1.007784-9 0.000000+0 409 6  5 2313
 3.957160+6 2.48383-10 0.000000+0 4.047100+6 1.35943-10 0.000000+0 409 6  5 2314
 4.137030+6 5.29339-11 0.000000+0 4.226970+6 7.92383-12 0.000000+0 409 6  5 2315
 4.316900+6 0.000000+0 0.000000+0 5.396130+6 0.000000+0 0.000000+0 409 6  5 2316
 5.486060+6 1.196873-6 0.000000+0 5.576000+6 0.000000+0 0.000000+0 409 6  5 2317
 0.000000+0 7.500000+6          0          1        108         36 409 6  5 2318
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2319
 3.597400+5 1.118848-8 0.000000+0 4.496800+5 2.681219-6 0.000000+0 409 6  5 2320
 5.396100+5 5.102935-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2321
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 3.278306-7 0.000000+0 409 6  5 2322
 1.888650+6 9.578539-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2323
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 9.701313-8 0.000000+0 409 6  5 2324
 2.608130+6 5.904340-7 0.000000+0 2.698060+6 1.740716-8 0.000000+0 409 6  5 2325
 2.788000+6 4.383665-7 0.000000+0 2.877940+6 2.535208-7 0.000000+0 409 6  5 2326
 2.967870+6 2.039778-7 0.000000+0 3.417550+6 7.357335-8 0.000000+0 409 6  5 2327
 3.507480+6 3.139442-6 0.000000+0 3.597420+6 4.116502-8 0.000000+0 409 6  5 2328
 3.777290+6 2.254160-8 0.000000+0 3.867230+6 1.526123-8 0.000000+0 409 6  5 2329
 3.957160+6 9.336868-9 0.000000+0 4.047100+6 4.876127-9 0.000000+0 409 6  5 2330
 4.137030+6 1.895664-9 0.000000+0 4.226970+6 4.48415-10 0.000000+0 409 6  5 2331
 4.316900+6 1.50885-10 0.000000+0 4.406840+6 7.82764-11 0.000000+0 409 6  5 2332
 4.496770+6 2.49196-11 0.000000+0 4.586710+6 2.33279-12 0.000000+0 409 6  5 2333
 4.676650+6 0.000000+0 0.000000+0 5.665940+6 0.000000+0 0.000000+0 409 6  5 2334
 5.755870+6 5.70004-12 0.000000+0 5.845810+6 1.134213-6 0.000000+0 409 6  5 2335
 5.935740+6 1.15369-12 0.000000+0 6.025680+6 0.000000+0 0.000000+0 409 6  5 2336
 0.000000+0 8.000000+6          0          1        105         35 409 6  5 2337
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2338
 3.597400+5 9.903225-9 0.000000+0 4.496800+5 2.373223-6 0.000000+0 409 6  5 2339
 5.396100+5 4.516747-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2340
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 3.105184-7 0.000000+0 409 6  5 2341
 1.888650+6 9.072692-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2342
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.050598-7 0.000000+0 409 6  5 2343
 2.608130+6 6.394090-7 0.000000+0 2.698060+6 2.565237-8 0.000000+0 409 6  5 2344
 2.788000+6 6.977170-7 0.000000+0 2.877940+6 3.059613-7 0.000000+0 409 6  5 2345
 2.967870+6 2.352234-7 0.000000+0 3.597420+6 7.868563-8 0.000000+0 409 6  5 2346
 3.777290+6 4.447969-8 0.000000+0 3.867230+6 2.872380-6 0.000000+0 409 6  5 2347
 3.957160+6 2.522673-8 0.000000+0 4.137030+6 1.227216-8 0.000000+0 409 6  5 2348
 4.226970+6 7.460946-9 0.000000+0 4.316900+6 3.857979-9 0.000000+0 409 6  5 2349
 4.406840+6 1.469710-9 0.000000+0 4.496770+6 3.42420-10 0.000000+0 409 6  5 2350
 4.586710+6 1.19911-10 0.000000+0 4.676650+6 6.13564-11 0.000000+0 409 6  5 2351
 4.766580+6 1.89820-11 0.000000+0 4.856520+6 1.61817-12 0.000000+0 409 6  5 2352
 4.946450+6 0.000000+0 0.000000+0 6.115610+6 0.000000+0 0.000000+0 409 6  5 2353
 6.205550+6 9.890218-7 0.000000+0 6.295480+6 8.01336-12 0.000000+0 409 6  5 2354
 6.385420+6 0.000000+0 0.000000+0                                  409 6  5 2355
 0.000000+0 8.500000+6          0          1        105         35 409 6  5 2356
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2357
 3.597400+5 9.032513-9 0.000000+0 4.496800+5 2.164553-6 0.000000+0 409 6  5 2358
 5.396100+5 4.119608-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2359
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 3.006094-7 0.000000+0 409 6  5 2360
 1.888650+6 8.783207-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2361
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.052658-7 0.000000+0 409 6  5 2362
 2.608130+6 6.406629-7 0.000000+0 2.698060+6 2.032936-8 0.000000+0 409 6  5 2363
 2.788000+6 5.251153-7 0.000000+0 2.877940+6 3.006815-7 0.000000+0 409 6  5 2364
 2.967870+6 2.545306-7 0.000000+0 3.957160+6 5.712074-8 0.000000+0 409 6  5 2365
 4.047100+6 4.302870-8 0.000000+0 4.137030+6 3.194838-8 0.000000+0 409 6  5 2366
 4.226970+6 2.834295-6 0.000000+0 4.316900+6 1.802142-8 0.000000+0 409 6  5 2367
 4.406840+6 1.274651-8 0.000000+0 4.496770+6 8.351405-9 0.000000+0 409 6  5 2368
 4.586710+6 4.882957-9 0.000000+0 4.676650+6 2.341451-9 0.000000+0 409 6  5 2369
 4.766580+6 7.75433-10 0.000000+0 4.856520+6 1.75556-10 0.000000+0 409 6  5 2370
 4.946450+6 7.81516-11 0.000000+0 5.036390+6 3.56277-11 0.000000+0 409 6  5 2371
 5.126320+6 8.50603-12 0.000000+0 5.216260+6 0.000000+0 0.000000+0 409 6  5 2372
 6.475360+6 0.000000+0 0.000000+0 6.565290+6 9.359663-7 0.000000+0 409 6  5 2373
 6.655230+6 0.000000+0 0.000000+0                                  409 6  5 2374
 0.000000+0 9.000000+6          0          1        108         36 409 6  5 2375
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2376
 3.597400+5 8.200826-9 0.000000+0 4.496800+5 1.965246-6 0.000000+0 409 6  5 2377
 5.396100+5 3.740282-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2378
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 2.848972-7 0.000000+0 409 6  5 2379
 1.888650+6 8.324144-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2380
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.042193-7 0.000000+0 409 6  5 2381
 2.608130+6 6.342938-7 0.000000+0 2.698060+6 2.317086-8 0.000000+0 409 6  5 2382
 2.788000+6 6.074939-7 0.000000+0 2.877940+6 2.230089-7 0.000000+0 409 6  5 2383
 2.967870+6 1.693684-7 0.000000+0 4.226970+6 3.136913-8 0.000000+0 409 6  5 2384
 4.316900+6 2.357120-8 0.000000+0 4.406840+6 1.747268-8 0.000000+0 409 6  5 2385
 4.496770+6 1.318745-8 0.000000+0 4.586710+6 3.398030-6 0.000000+0 409 6  5 2386
 4.676650+6 6.933392-9 0.000000+0 4.766580+6 4.524011-9 0.000000+0 409 6  5 2387
 4.856520+6 2.618682-9 0.000000+0 4.946450+6 1.232554-9 0.000000+0 409 6  5 2388
 5.036390+6 3.98361-10 0.000000+0 5.126320+6 8.89601-11 0.000000+0 409 6  5 2389
 5.216260+6 4.02841-11 0.000000+0 5.306190+6 1.79847-11 0.000000+0 409 6  5 2390
 5.396130+6 4.12573-12 0.000000+0 5.486060+6 0.000000+0 0.000000+0 409 6  5 2391
 6.835100+6 0.000000+0 0.000000+0 6.925030+6 1.088436-6 0.000000+0 409 6  5 2392
 7.014970+6 4.24781-12 0.000000+0 7.104900+6 0.000000+0 0.000000+0 409 6  5 2393
 0.000000+0 9.500000+6          0          1        108         36 409 6  5 2394
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2395
 3.597400+5 7.918474-9 0.000000+0 4.496800+5 1.897590-6 0.000000+0 409 6  5 2396
 5.396100+5 3.611530-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2397
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 2.817244-7 0.000000+0 409 6  5 2398
 1.888650+6 8.231410-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2399
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.065482-7 0.000000+0 409 6  5 2400
 2.608130+6 6.484651-7 0.000000+0 2.698060+6 1.970797-8 0.000000+0 409 6  5 2401
 2.788000+6 4.885153-7 0.000000+0 2.877940+6 1.956593-7 0.000000+0 409 6  5 2402
 2.967870+6 1.544246-7 0.000000+0 3.867230+6 8.252796-8 0.000000+0 409 6  5 2403
 4.496770+6 2.858711-8 0.000000+0 4.676650+6 1.635935-8 0.000000+0 409 6  5 2404
 4.766580+6 1.217686-8 0.000000+0 4.856520+6 9.198334-9 0.000000+0 409 6  5 2405
 4.946450+6 3.470872-6 0.000000+0 5.036390+6 4.605796-9 0.000000+0 409 6  5 2406
 5.126320+6 2.888885-9 0.000000+0 5.216260+6 1.567971-9 0.000000+0 409 6  5 2407
 5.306190+6 6.72782-10 0.000000+0 5.396130+6 1.87409-10 0.000000+0 409 6  5 2408
 5.486060+6 4.54953-11 0.000000+0 5.576000+6 2.48412-11 0.000000+0 409 6  5 2409
 5.665940+6 9.75698-12 0.000000+0 5.755870+6 1.49116-12 0.000000+0 409 6  5 2410
 5.845810+6 0.000000+0 0.000000+0 7.194840+6 0.000000+0 0.000000+0 409 6  5 2411
 7.284770+6 1.082391-6 0.000000+0 7.374710+6 0.000000+0 0.000000+0 409 6  5 2412
 0.000000+0 1.000000+7          0          1        108         36 409 6  5 2413
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2414
 3.597400+5 7.589144-9 0.000000+0 4.496800+5 1.818669-6 0.000000+0 409 6  5 2415
 5.396100+5 3.461314-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2416
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 2.752268-7 0.000000+0 409 6  5 2417
 1.888650+6 8.041542-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2418
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.073918-7 0.000000+0 409 6  5 2419
 2.608130+6 6.536006-7 0.000000+0 2.698060+6 2.292051-8 0.000000+0 409 6  5 2420
 2.788000+6 5.899514-7 0.000000+0 2.877940+6 1.917993-7 0.000000+0 409 6  5 2421
 2.967870+6 1.411964-7 0.000000+0 4.047100+6 7.343853-8 0.000000+0 409 6  5 2422
 4.766580+6 2.276743-8 0.000000+0 4.946450+6 1.285159-8 0.000000+0 409 6  5 2423
 5.036390+6 9.494370-9 0.000000+0 5.216260+6 5.115791-9 0.000000+0 409 6  5 2424
 5.306190+6 3.443417-6 0.000000+0 5.396130+6 2.188769-9 0.000000+0 409 6  5 2425
 5.486060+6 1.200640-9 0.000000+0 5.576000+6 5.17633-10 0.000000+0 409 6  5 2426
 5.665940+6 1.42280-10 0.000000+0 5.755870+6 3.56765-11 0.000000+0 409 6  5 2427
 5.845810+6 1.96273-11 0.000000+0 5.935740+6 7.51990-12 0.000000+0 409 6  5 2428
 6.025680+6 1.08045-12 0.000000+0 6.115610+6 0.000000+0 0.000000+0 409 6  5 2429
 7.554580+6 0.000000+0 0.000000+0 7.644520+6 1.046897-6 0.000000+0 409 6  5 2430
 7.734450+6 8.93629-12 0.000000+0 7.824390+6 0.000000+0 0.000000+0 409 6  5 2431
 0.000000+0 1.100000+7          0          1        105         35 409 6  5 2432
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2433
 3.597400+5 7.187572-9 0.000000+0 4.496800+5 1.722433-6 0.000000+0 409 6  5 2434
 5.396100+5 3.278158-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2435
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 2.708758-7 0.000000+0 409 6  5 2436
 1.888650+6 7.914403-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2437
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.078694-7 0.000000+0 409 6  5 2438
 2.608130+6 6.565056-7 0.000000+0 2.698060+6 2.218978-8 0.000000+0 409 6  5 2439
 2.788000+6 5.615541-7 0.000000+0 2.877940+6 1.619781-7 0.000000+0 409 6  5 2440
 2.967870+6 1.142145-7 0.000000+0 4.047100+6 7.637326-8 0.000000+0 409 6  5 2441
 5.306190+6 1.655373-8 0.000000+0 5.486060+6 9.836768-9 0.000000+0 409 6  5 2442
 5.576000+6 7.324150-9 0.000000+0 5.665940+6 5.517928-9 0.000000+0 409 6  5 2443
 5.845810+6 3.007187-9 0.000000+0 5.935740+6 2.024524-9 0.000000+0 409 6  5 2444
 6.025680+6 3.555553-6 0.000000+0 6.115610+6 6.32317-10 0.000000+0 409 6  5 2445
 6.205550+6 2.38252-10 0.000000+0 6.295480+6 5.53363-11 0.000000+0 409 6  5 2446
 6.385420+6 1.99689-11 0.000000+0 6.475360+6 1.01441-11 0.000000+0 409 6  5 2447
 6.565290+6 3.08756-12 0.000000+0 6.655230+6 0.000000+0 0.000000+0 409 6  5 2448
 8.274060+6 0.000000+0 0.000000+0 8.364000+6 1.028151-6 0.000000+0 409 6  5 2449
 8.453940+6 0.000000+0 0.000000+0                                  409 6  5 2450
 0.000000+0 1.200000+7          0          1        111         37 409 6  5 2451
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2452
 3.597400+5 7.013026-9 0.000000+0 4.496800+5 1.680605-6 0.000000+0 409 6  5 2453
 5.396100+5 3.198547-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2454
 1.708770+6 0.000000+0 0.000000+0 1.798710+6 2.711689-7 0.000000+0 409 6  5 2455
 1.888650+6 7.922988-7 0.000000+0 1.978580+6 0.000000+0 0.000000+0 409 6  5 2456
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 1.105069-7 0.000000+0 409 6  5 2457
 2.608130+6 6.725599-7 0.000000+0 2.698060+6 2.194050-8 0.000000+0 409 6  5 2458
 2.788000+6 5.462160-7 0.000000+0 2.877940+6 1.396204-7 0.000000+0 409 6  5 2459
 2.967870+6 9.223188-8 0.000000+0 4.226970+6 6.581735-8 0.000000+0 409 6  5 2460
 5.126320+6 3.678842-8 0.000000+0 5.576000+6 2.136332-8 0.000000+0 409 6  5 2461
 6.025680+6 8.436287-9 0.000000+0 6.115610+6 6.350581-9 0.000000+0 409 6  5 2462
 6.205550+6 4.722810-9 0.000000+0 6.295480+6 3.579114-9 0.000000+0 409 6  5 2463
 6.475360+6 1.889074-9 0.000000+0 6.565290+6 1.235676-9 0.000000+0 409 6  5 2464
 6.655230+6 7.24633-10 0.000000+0 6.745160+6 3.637051-6 0.000000+0 409 6  5 2465
 6.835100+6 1.09689-10 0.000000+0 6.925030+6 2.50092-11 0.000000+0 409 6  5 2466
 7.014970+6 1.18649-11 0.000000+0 7.104900+6 5.32280-12 0.000000+0 409 6  5 2467
 7.194840+6 1.19164-12 0.000000+0 7.284770+6 0.000000+0 0.000000+0 409 6  5 2468
 8.993550+6 0.000000+0 0.000000+0 9.083480+6 1.009284-6 0.000000+0 409 6  5 2469
 9.173420+6 0.000000+0 0.000000+0                                  409 6  5 2470
 0.000000+0 1.300000+7          0          1        120         40 409 6  5 2471
 0.000000+0 0.000000+0 0.000000+0 2.698100+5 0.000000+0 0.000000+0 409 6  5 2472
 3.597400+5 6.768505-9 0.000000+0 4.496800+5 1.622000-6 0.000000+0 409 6  5 2473
 5.396100+5 3.087018-7 0.000000+0 6.295500+5 0.000000+0 0.000000+0 409 6  5 2474
